Original Text,NER Tag Pairs,Has Medical Info
"O Nadia Szold ( born 28 September ) is a film director , producer and writer .","[('O','Nadia'),('O','Szold'),('O','('),('O','born'),('O','28'),('O','September'),('O',')'),('O','is'),('O','a'),('O','film'),('O','director'),('O',','),('O','producer'),('O','and'),('O','writer'),('O','.')]",0
She began working in theater in her teens in New England .,"[('O','She'),('O','began'),('O','working'),('O','in'),('O','theater'),('O','in'),('O','her'),('O','teens'),('O','in'),('O','New'),('O','England'),('O','.')]",0
"After reading Waiting for Godot at 17 , Nadia Szold formed Cojones Company .","[('O','After'),('O','reading'),('O','Waiting'),('O','for'),('O','Godot'),('O','at'),('O','17'),('O',','),('O','Nadia'),('O','Szold'),('O','formed'),('O','Cojones'),('O','Company'),('O','.')]",0
"Fourteen plays later , she founded Cinema Imperfecta out of her apartment in Red Hook , Brooklyn .","[('O','Fourteen'),('O','plays'),('O','later'),('O',','),('O','she'),('O','founded'),('O','Cinema'),('O','Imperfecta'),('O','out'),('O','of'),('O','her'),('O','apartment'),('O','in'),('O','Red'),('O','Hook'),('O',','),('O','Brooklyn'),('O','.')]",0
"Hope & Anchor , Thievery , The Persian Love Cake and Some Kinda Fuckery were the first short films produced and directed under its banner in Paris and New York .","[('O','Hope'),('O','&'),('O','Anchor'),('O',','),('O','Thievery'),('O',','),('O','The'),('O','Persian'),('O','Love'),('O','Cake'),('O','and'),('O','Some'),('O','Kinda'),('O','Fuckery'),('O','were'),('O','the'),('O','first'),('O','short'),('O','films'),('O','produced'),('O','and'),('O','directed'),('O','under'),('O','its'),('O','banner'),('O','in'),('O','Paris'),('O','and'),('O','New'),('O','York'),('O','.')]",0
"Simultaneously , Szold worked for Robin O'Hara and Scott Macaulay of Forensic Films .","[('O','Simultaneously'),('O',','),('O','Szold'),('O','worked'),('O','for'),('O','Robin'),('O','O'Hara'),('O','and'),('O','Scott'),('O','Macaulay'),('O','of'),('O','Forensic'),('O','Films'),('O','.')]",0
She also earned a degree from Werner Herzog ’s Rogue Film School . O,"[('O','She'),('O','also'),('O','earned'),('O','a'),('O','degree'),('O','from'),('O','Werner'),('O','Herzog'),('O','’s'),('O','Rogue'),('O','Film'),('O','School'),('O','.')]",0
"During her journey in creating her debut feature film, Joy de V., who both produced and wrote it, sought treatment at Toronto General Hospital for her chronic Eczema, a condition that sometimes flared up during stressful periods like production. The hospital provided her with a prescription of Venlafaxine to help manage both her condition and anxiety levels. In 2013, her film premiered at Slamdance to critical acclaim and received a Special Jury Mention.","[('MED','Eczema'),('DRUG','Venlafaxine')]",1
"The film starred Evan Louison , Josephine de La Baume , Iva Gocheva , and Claudia Cardinale . O","[('O','The'),('O','film'),('O','starred'),('O','Evan'),('O','Louison'),('O',','),('O','Josephine'),('O','de'),('O','La'),('O','Baume'),('O',','),('O','Iva'),('O','Gocheva'),('O',','),('O','and'),('O','Claudia'),('O','Cardinale'),('O','.')]",0
"Her second feature , Mariah , starring Dakota Goldhor and Evan Luison Louison , was shot in Mexico during the rise of vigilante groups reclaiming cartel controlled regions .","[('O','Her'),('O','second'),('O','feature'),('O',','),('O','Mariah'),('O',','),('O','starring'),('O','Dakota'),('O','Goldhor'),('O','and'),('O','Evan'),('O','Luison'),('O','Louison'),('O',','),('O','was'),('O','shot'),('O','in'),('O','Mexico'),('O','during'),('O','the'),('O','rise'),('O','of'),('O','vigilante'),('O','groups'),('O','reclaiming'),('O','cartel'),('O','controlled'),('O','regions'),('O','.')]",0
"A Film Independent Fellow of the 2016 Documentary Lab , Szold is currently in post - production on the archival documentary Larry Flynt for President .","[('O','A'),('O','Film'),('O','Independent'),('O','Fellow'),('O','of'),('O','the'),('O','2016'),('O','Documentary'),('O','Lab'),('O',','),('O','Szold'),('O','is'),('O','currently'),('O','in'),('O','post'),('O','-'),('O','production'),('O','on'),('O','the'),('O','archival'),('O','documentary'),('O','Larry'),('O','Flynt'),('O','for'),('O','President'),('O','.')]",0
"O Katie Arrington ( born December 6 , 1970 ) is an American politician who served in the South Carolina House of Representatives from the 94th district from 2017 to 2019 . O","[('O','Katie'),('O','Arrington'),('O','('),('O','born'),('B-BD','December'),('I-BD','6'),('I-BD',','),('I-BD','1970'),('O',')'),('O','is'),('O','an'),('O','American'),('O','politician'),('O','who'),('O','served'),('O','in'),('O','the'),('O','South'),('O','Carolina'),('O','House'),('O','of'),('O','Representatives'),('O','from'),('O','the'),('O','94th'),('O','district'),('O','from'),('O','2017'),('O','to'),('O','2019'),('O','.')]",0
"She defeated former South Carolina Governor and incumbent Congressman Mark Sanford in the Republican primary for South Carolina 's 1st congressional district on June 12 , 2018 .","[('O','She'),('O','defeated'),('O','former'),('O','South'),('O','Carolina'),('O','Governor'),('O','and'),('O','incumbent'),('O','Congressman'),('O','Mark'),('O','Sanford'),('O','in'),('O','the'),('O','Republican'),('O','primary'),('O','for'),('O','South'),('O','Carolina'),('O',''s'),('O','1st'),('O','congressional'),('O','district'),('O','on'),('O','June'),('O','12'),('O',','),('O','2018'),('O','.')]",0
"In November 2018 , Arrington lost the general election to Democrat Joe Cunningham . O","[('O','In'),('O','November'),('O','2018'),('O',','),('O','Arrington'),('O','lost'),('O','the'),('O','general'),('O','election'),('O','to'),('O','Democrat'),('O','Joe'),('O','Cunningham'),('O','.')]",0
"Arrington was born in O Fairfax , Virginia .","[('O','Arrington'),('O','was'),('O','born'),('O','in'),('O','Fairfax'),('O',','),('O','Virginia'),('O','.')]",0
"In her childhood, the family moved to Syracuse, New York. During that time, she was diagnosed with Coronary Artery Disease and prescribed Warfarin for treatment. As a result, they frequently visited University of Syracuse Roswell Park Comprehensive Cancer Center, where she received specialized care for her condition.","[('MED','Coronary Artery Disease'),('DRUG','Warfarin'),('HSP','University of Syracuse Roswell Park Comprehensive Cancer Center')]",1
"After high school Arrington attended Canisius College in New York but left during her sophomore year to marry her first husband , Doug Homrich . O","[('O','After'),('O','high'),('O','school'),('O','Arrington'),('O','attended'),('B-ED','Canisius'),('I-ED','College'),('O','in'),('O','New'),('O','York'),('O','but'),('O','left'),('O','during'),('O','her'),('O','sophomore'),('O','year'),('O','to'),('O','marry'),('O','her'),('O','first'),('O','husband'),('O',','),('O','Doug'),('O','Homrich'),('O','.')]",0
"After applying for and receiving food stamps , Arrington and Homrich filed for personal bankruptcy in 1995 .","[('O','After'),('O','applying'),('O','for'),('O','and'),('O','receiving'),('O','food'),('O','stamps'),('O',','),('O','Arrington'),('O','and'),('O','Homrich'),('O','filed'),('O','for'),('O','personal'),('O','bankruptcy'),('O','in'),('O','1995'),('O','.')]",0
They are now divorced . O,"[('O','They'),('O','are'),('O','now'),('O','divorced'),('O','.')]",0
"After selling a business she started called the Breakfast Club of America , she used that money to get into real estate development .","[('O','After'),('O','selling'),('O','a'),('O','business'),('O','she'),('O','started'),('O','called'),('O','the'),('O','Breakfast'),('O','Club'),('O','of'),('O','America'),('O',','),('O','she'),('O','used'),('O','that'),('O','money'),('O','to'),('O','get'),('O','into'),('O','real'),('O','estate'),('O','development'),('O','.')]",0
"Later , she started a defense contracting company . O","[('O','Later'),('O',','),('O','she'),('O','started'),('O','a'),('O','defense'),('O','contracting'),('O','company'),('O','.')]",0
"Arrington announced she would run for Congress in South Carolina 's 1st congressional district , challenging Mark Sanford for his seat in the House in the 2018 election cycle .","[('O','Arrington'),('O','announced'),('O','she'),('O','would'),('O','run'),('O','for'),('O','Congress'),('O','in'),('O','South'),('O','Carolina'),('O',''s'),('O','1st'),('O','congressional'),('O','district'),('O',','),('O','challenging'),('O','Mark'),('O','Sanford'),('O','for'),('O','his'),('O','seat'),('O','in'),('O','the'),('O','House'),('O','in'),('O','the'),('O','2018'),('O','election'),('O','cycle'),('O','.')]",0
The Republican primary drew national media attention as it was seen as a test of how independent of President Donald Trump a Republican representative could be . O,"[('O','The'),('O','Republican'),('O','primary'),('O','drew'),('O','national'),('O','media'),('O','attention'),('O','as'),('O','it'),('O','was'),('O','seen'),('O','as'),('O','a'),('O','test'),('O','of'),('O','how'),('O','independent'),('O','of'),('O','President'),('O','Donald'),('O','Trump'),('O','a'),('O','Republican'),('O','representative'),('O','could'),('O','be'),('O','.')]",0
Sanford had repeatedly criticized Trump since he took office .,"[('O','Sanford'),('O','had'),('O','repeatedly'),('O','criticized'),('O','Trump'),('O','since'),('O','he'),('O','took'),('O','office'),('O','.')]",0
Only four Republican House members voted against Trump 's interests more often than Sanford . O,"[('O','Only'),('O','four'),('O','Republican'),('O','House'),('O','members'),('O','voted'),('O','against'),('O','Trump'),('O',''s'),('O','interests'),('O','more'),('O','often'),('O','than'),('O','Sanford'),('O','.')]",0
"During the campaign , Arrington ran ads criticizing Sanford for being insufficiently supportive of Trump . O","[('O','During'),('O','the'),('O','campaign'),('O',','),('O','Arrington'),('O','ran'),('O','ads'),('O','criticizing'),('O','Sanford'),('O','for'),('O','being'),('O','insufficiently'),('O','supportive'),('O','of'),('O','Trump'),('O','.')]",0
"Her predecessor in the state house , Jenny Horne , had given up her seat to mount an unsuccessful challenge to Sanford in 2016 .","[('O','Her'),('O','predecessor'),('O','in'),('O','the'),('O','state'),('O','house'),('O',','),('O','Jenny'),('O','Horne'),('O',','),('O','had'),('O','given'),('O','up'),('O','her'),('O','seat'),('O','to'),('O','mount'),('O','an'),('O','unsuccessful'),('O','challenge'),('O','to'),('O','Sanford'),('O','in'),('O','2016'),('O','.')]",0
"During the race , it drew attention that Arrington , who made her pro - Trump views the centerpiece of her campaign , appeared to have been critical of Trump in 2016 . O","[('O','During'),('O','the'),('O','race'),('O',','),('O','it'),('O','drew'),('O','attention'),('O','that'),('O','Arrington'),('O',','),('O','who'),('O','made'),('O','her'),('O','pro'),('O','-'),('O','Trump'),('O','views'),('O','the'),('O','centerpiece'),('O','of'),('O','her'),('O','campaign'),('O',','),('O','appeared'),('O','to'),('O','have'),('O','been'),('O','critical'),('O','of'),('O','Trump'),('O','in'),('O','2016'),('O','.')]",0
"In a March 2016 Facebook post , she praised Mitt Romney on the night that he delivered a rebuke of then - candidate Trump , whom Romney called "" a phony , a fraud "" and someone who was "" playing the American public for suckers "" . O","[('O','In'),('O','a'),('O','March'),('O','2016'),('O','Facebook'),('O','post'),('O',','),('O','she'),('O','praised'),('O','Mitt'),('O','Romney'),('O','on'),('O','the'),('O','night'),('O','that'),('O','he'),('O','delivered'),('O','a'),('O','rebuke'),('O','of'),('O','then'),('O','-'),('O','candidate'),('O','Trump'),('O',','),('O','whom'),('O','Romney'),('O','called'),('O','""'),('O','a'),('O','phony'),('O',','),('O','a'),('O','fraud'),('O','""'),('O','and'),('O','someone'),('O','who'),('O','was'),('O','""'),('O','playing'),('O','the'),('O','American'),('O','public'),('O','for'),('O','suckers'),('O','""'),('O','.')]",0
Arrington also supported Marco Rubio in the 2016 Republican primary for the presidential nomination . O,"[('O','Arrington'),('O','also'),('O','supported'),('O','Marco'),('O','Rubio'),('O','in'),('O','the'),('O','2016'),('O','Republican'),('O','primary'),('O','for'),('O','the'),('O','presidential'),('O','nomination'),('O','.')]",0
"On the day of the June 12 Republican primary , Trump endorsed Arrington over Sanford , saying she would be "" tough on crime , "" and would "" continue our fight for lower taxes .","[('O','On'),('O','the'),('O','day'),('O','of'),('O','the'),('O','June'),('O','12'),('O','Republican'),('O','primary'),('O',','),('O','Trump'),('O','endorsed'),('O','Arrington'),('O','over'),('O','Sanford'),('O',','),('O','saying'),('O','she'),('O','would'),('O','be'),('O','""'),('O','tough'),('O','on'),('O','crime'),('O',','),('O','""'),('O','and'),('O','would'),('O','""'),('O','continue'),('O','our'),('O','fight'),('O','for'),('O','lower'),('O','taxes'),('O','.')]",0
"""","[('O','""')]",0
"In June 2018 , Arrington defeated Sanford in the Republican primary , earning 50.5 % of the vote to Sanford 's 46.5 % .","[('O','In'),('O','June'),('O','2018'),('O',','),('O','Arrington'),('O','defeated'),('O','Sanford'),('O','in'),('O','the'),('O','Republican'),('O','primary'),('O',','),('O','earning'),('O','50.5'),('O','%'),('O','of'),('O','the'),('O','vote'),('O','to'),('O','Sanford'),('O',''s'),('O','46.5'),('O','%'),('O','.')]",0
Arrington became the second person to defeat an incumbent Republican member of Congress in the 2018 election cycle . O,"[('O','Arrington'),('O','became'),('O','the'),('O','second'),('O','person'),('O','to'),('O','defeat'),('O','an'),('O','incumbent'),('O','Republican'),('O','member'),('O','of'),('O','Congress'),('O','in'),('O','the'),('O','2018'),('O','election'),('O','cycle'),('O','.')]",0
"In November 2018 , Arrington was defeated in the general election by Joe Cunningham , the Democratic challenger , in a major upset . O","[('O','In'),('O','November'),('O','2018'),('O',','),('O','Arrington'),('O','was'),('O','defeated'),('O','in'),('O','the'),('O','general'),('O','election'),('O','by'),('O','Joe'),('O','Cunningham'),('O',','),('O','the'),('O','Democratic'),('O','challenger'),('O',','),('O','in'),('O','a'),('O','major'),('O','upset'),('O','.')]",0
"While Arrington carried four of the district 's five counties , she could not overcome a nearly 17,000-vote deficit in Charleston County – more than four times the overall margin of 4,000 votes . O","[('O','While'),('O','Arrington'),('O','carried'),('O','four'),('O','of'),('O','the'),('O','district'),('O',''s'),('O','five'),('O','counties'),('O',','),('O','she'),('O','could'),('O','not'),('O','overcome'),('O','a'),('O','nearly'),('O','17,000-vote'),('O','deficit'),('O','in'),('O','Charleston'),('O','County'),('O','–'),('O','more'),('O','than'),('O','four'),('O','times'),('O','the'),('O','overall'),('O','margin'),('O','of'),('O','4,000'),('O','votes'),('O','.')]",0
